Time,Fz,Mx,My,CoPx,CoPy
0.000000,584.961428,37.167197,-15.285031,0.026130,0.063538
0.001000,584.866208,37.147307,-15.262671,0.026096,0.063514
0.002000,584.866208,37.147307,-15.262671,0.026096,0.063514
0.003000,584.676688,37.146527,-15.263561,0.026106,0.063533
0.004000,584.674338,37.107047,-15.262961,0.026105,0.063466
0.005000,584.673688,37.107267,-15.219621,0.026031,0.063467
0.006000,584.766558,37.087677,-15.241381,0.026064,0.063423
0.007000,584.766558,37.087677,-15.241381,0.026064,0.063423
0.008000,584.762778,37.047717,-15.285791,0.026140,0.063355
0.009000,584.667558,37.027827,-15.263431,0.026106,0.063331
0.010000,584.574688,37.047417,-15.241671,0.026073,0.063375
0.011000,584.570908,37.007457,-15.286081,0.026149,0.063307
0.012000,584.478038,37.027047,-15.264321,0.026116,0.063351
0.013000,584.570258,37.007677,-15.242741,0.026075,0.063307
0.014000,584.663128,36.988087,-15.264501,0.026108,0.063264
0.015000,584.759778,37.008457,-15.241851,0.026065,0.063288
0.016000,584.663128,36.988087,-15.264501,0.026108,0.063264
0.017000,584.755348,36.968717,-15.242921,0.026067,0.063221
0.018000,584.475688,36.987567,-15.263721,0.026115,0.063283
0.019000,584.475688,36.987567,-15.263721,0.026115,0.063283
0.020000,584.475688,36.987567,-15.263721,0.026115,0.063283
0.021000,584.475038,36.987787,-15.220381,0.026041,0.063284
0.022000,584.475038,36.987787,-15.220381,0.026041,0.063284
0.023000,584.567258,36.968417,-15.198801,0.026000,0.063241
0.024000,584.472038,36.948527,-15.176441,0.025966,0.063217
0.025000,584.564908,36.928937,-15.198201,0.025999,0.063173
0.026000,584.564908,36.928937,-15.198201,0.025999,0.063173
0.027000,584.561128,36.888977,-15.242611,0.026075,0.063105
0.028000,584.468258,36.908567,-15.220851,0.026042,0.063149
0.029000,584.472688,36.948307,-15.219781,0.026040,0.063216
0.030000,584.469688,36.909047,-15.175841,0.025965,0.063150
0.031000,584.372388,36.888897,-15.155151,0.025934,0.063126
0.032000,584.373038,36.888677,-15.198491,0.026008,0.063125
0.033000,584.465258,36.869307,-15.176911,0.025967,0.063082
0.034000,584.373038,36.888677,-15.198491,0.026008,0.063125
0.035000,584.274038,36.828827,-15.220541,0.026050,0.063033
0.036000,584.366258,36.809457,-15.198961,0.026009,0.062990
0.037000,584.277818,36.868787,-15.176131,0.025974,0.063101
