Time,Fz,Mx,My,CoPx,CoPy,smoothMx,smoothMy,smoothCoPx,smoothCoPy
30.4,733.944575,55.279415,-7.073586,0.009638,0.075318,55.1671408,-6.780322,0.009245940000000001,0.07522886
30.5,732.889085,55.019225,-7.007066,0.009561,0.075072,55.156380600000006,-6.775658599999999,0.009239919999999999,0.07521681999999999
30.6,732.923665,54.286695,-7.074726,0.009653,0.074069,55.1464636,-6.772752,0.00923604,0.07520398
30.7,734.511465,54.113645,-7.140326,0.009721,0.073673,55.14855180000001,-6.769814,0.0092316,0.07520362
30.8,733.606625,53.339955,-7.071796,0.00964,0.072709,55.134750000000004,-6.767692,0.00922856,0.0751836
30.9,732.562335,53.161345,-6.738086,0.009198,0.072569,55.1086124,-6.758935200000001,0.00921694,0.07515042
31.0,733.669185,53.979575,-6.359566,0.008668,0.073575,55.0968836,-6.748364799999999,0.0092023,0.07513262
31.1,733.210005,55.208995,-5.869026,0.008005,0.075298,55.102536,-6.7315476,0.009179459999999999,0.07514104
31.2,733.478375,57.253245,-5.265126,0.007178,0.078057,55.13957619999999,-6.707089600000001,0.009146,0.07519062
31.3,732.601195,56.874875,-5.199256,0.007097,0.077634,55.16509899999999,-6.6848684,0.00911564,0.07522522000000001
31.4,734.374315,57.793115,-4.974986,0.006774,0.078697,55.2065302,-6.659032600000001,0.00908028,0.07528008000000001
31.5,731.986285,58.578275,-4.668456,0.006378,0.080026,55.2680304,-6.626606400000001,0.00903634,0.07536724
31.6,734.656825,58.983215,-4.667006,0.006353,0.080287,55.33922780000001,-6.5923748,0.008989480000000001,0.07546178
31.7,733.324955,58.857735,-4.933146,0.006727,0.080261,55.4130834,-6.559502,0.00894472,0.07556299999999999
31.8,733.435045,59.073005,-5.306896,0.007236,0.080543,55.4932406,-6.532774999999999,0.008908300000000001,0.07567238
31.9,733.474475,58.495115,-5.775366,0.007874,0.079751,55.5594884,-6.5171952,0.00888692,0.07576156
32.0,734.226745,57.404365,-6.375856,0.008684,0.078183,55.5916082,-6.5149676,0.0088837,0.07580366
32.1,731.782015,56.344755,-6.666986,0.009111,0.076997,55.5978226,-6.516821599999999,0.00888656,0.07581487999999999
32.2,734.704325,56.450645,-7.000616,0.009528,0.076835,55.6077628,-6.5226716,0.0088941,0.07582504
32.3,732.940695,56.782275,-6.803276,0.009282,0.077472,55.6255318,-6.523218000000001,0.0088949,0.07584974
32.4,733.252465,56.027875,-7.246876,0.009883,0.07641,55.63452039999999,-6.528186799999999,0.00890188,0.0758637
32.5,733.850535,55.295545,-7.535246,0.010268,0.07535,55.652026400000004,-6.5335226,0.00890858,0.07588322
32.6,734.355735,54.582805,-7.801856,0.010624,0.074327,55.661048599999994,-6.5411208,0.00891894,0.07589564
32.7,731.852675,53.901285,-7.846566,0.010722,0.07365,55.6644464,-6.550442,0.00893202,0.07590271999999999
32.8,734.642835,53.434965,-8.021086,0.010918,0.072736,55.6517744,-6.5654934,0.008952060000000001,0.07588218
32.9,733.240225,53.453015,-7.728816,0.010541,0.0729,55.6306962,-6.576521399999999,0.0089672,0.07585418
33.0,732.679685,54.545725,-6.994076,0.009546,0.074447,55.6215756,-6.5750954,0.00896544,0.07584314
33.1,733.661005,57.248645,-5.927696,0.00808,0.078031,55.654532200000006,-6.5559028,0.00893952,0.07588987999999999
33.2,734.680595,58.167045,-5.308576,0.007226,0.079173,55.7032354,-6.5291792,0.008902440000000001,0.07595025999999999
33.3,732.044315,59.289375,-4.885936,0.006674,0.080992,55.772252200000004,-6.4935448,0.008854279999999999,0.07604899999999999
33.4,734.929025,60.013775,-4.576667,0.006227,0.081659,55.861252199999996,-6.4508464199999995,0.00879618,0.07617008
33.5,732.173325,58.538655,-4.798656,0.006554,0.079952,55.926448199999996,-6.417921819999999,0.008751140000000001,0.07625854
33.6,733.551785,58.126025,-5.041586,0.006873,0.079239,55.974194600000004,-6.390350420000001,0.00871346,0.0763228
33.7,734.551215,57.749215,-5.551946,0.007558,0.078618,56.0127048,-6.37743642,0.00869582,0.07637468
33.8,733.162765,56.987875,-6.086896,0.008302,0.077729,56.0452128,-6.37647382,0.00869434,0.07641758
33.9,732.113165,55.639495,-6.000966,0.008197,0.075998,56.049520599999994,-6.37513602,0.008692700000000001,0.07642516
34.0,735.154295,54.798665,-6.067616,0.008254,0.07454,56.03501920000001,-6.3746778200000005,0.00869166,0.07640145999999999
34.1,732.166805,53.974455,-6.443346,0.0088,0.073719,55.99333820000001,-6.37958222,0.00869868,0.07634744
34.2,733.925585,54.733555,-6.308366,0.008595,0.074576,55.9617306,-6.38218142,0.00870202,0.07630263999999999
34.3,733.366235,57.149855,-5.689996,0.007759,0.077928,55.9745002,-6.37151982,0.008687440000000001,0.07631954
34.4,734.361455,57.826175,-5.645726,0.007688,0.078743,56.0071394,-6.35462082,0.00866426,0.0763625
34.5,733.056595,56.850865,-5.802696,0.007916,0.077553,56.038997,-6.335060420000001,0.00863746,0.07640490000000001
34.6,733.704085,56.714615,-5.781656,0.00788,0.077299,56.0799212,-6.30881962,0.00860192,0.0764624
34.7,733.023485,56.492845,-5.982346,0.008161,0.077068,56.131995800000006,-6.28514022,0.00856952,0.07653278
34.8,734.245675,56.475755,-6.180476,0.008417,0.076917,56.1849136,-6.263217619999999,0.00853932,0.07660232
34.9,733.842255,56.194735,-6.491456,0.008846,0.076576,56.225426000000006,-6.24969202,0.00852084,0.07665716
35.0,733.243825,55.795895,-6.624826,0.009035,0.076095,56.248892999999995,-6.237568219999999,0.0085043,0.07668914
35.1,733.031345,55.478755,-6.624256,0.009037,0.075684,56.26163940000001,-6.224128019999999,0.00848616,0.07670792
35.2,733.579415,56.413125,-6.291876,0.008577,0.076901,56.2900056,-6.20666622,0.00846194,0.07674342
35.3,732.786995,57.064795,-6.134886,0.008372,0.077874,56.32489759999999,-6.187882419999999,0.00843672,0.0767942
35.4,733.641855,58.334575,-6.045476,0.00824,0.079514,56.386000800000005,-6.167320220000001,0.008408760000000001,0.07687812
35.5,732.932015,58.886695,-5.957396,0.008128,0.080344,56.463350199999994,-6.1463268200000005,0.0083801,0.07698356
35.6,734.247585,58.811495,-6.086666,0.00829,0.080098,56.55384620000001,-6.12656562,0.00835284,0.07710414
35.7,732.375045,58.963875,-5.999596,0.008192,0.08051,56.6508508,-6.10375102,0.00832226,0.07724088
35.8,733.788175,58.910665,-5.886176,0.008022,0.080283,56.762265,-6.08003862,0.0082899,0.07739236
35.9,733.529265,59.244695,-6.041796,0.008237,0.080767,56.883931999999994,-6.06611282,0.00827068,0.07755632
36.0,733.664005,59.778645,-6.108616,0.008326,0.08148,56.999913400000004,-6.06109382,0.00826384,0.07771441999999999
36.1,733.606635,59.104705,-6.200126,0.008452,0.080567,57.0778276,-6.06771582,0.00827278,0.0778198
36.2,734.167545,57.935175,-6.710286,0.00914,0.078913,57.091466200000006,-6.0966190199999994,0.00831202,0.07783692
36.3,732.788455,57.177415,-6.886826,0.009398,0.078027,57.09751700000001,-6.130370419999999,0.00835804,0.07784478
36.4,733.800225,58.014055,-6.619906,0.009021,0.07906,57.1019358,-6.16326882,0.008402979999999999,0.07785204
36.5,733.073685,58.330175,-6.354866,0.008669,0.079569,57.096973799999994,-6.19699702,0.0084488,0.0778429
36.6,733.771765,58.788645,-6.242786,0.008508,0.080118,57.09308239999999,-6.22851262,0.0084919,0.07783952
36.7,733.603365,59.026225,-6.153916,0.008389,0.080461,57.0964522,-6.252928020000001,0.00852514,0.07784352
36.8,733.718405,59.284915,-5.999836,0.008177,0.080801,57.100690400000005,-6.266786820000001,0.00854396,0.07784868
36.9,733.743955,59.563015,-5.909006,0.008053,0.081177,57.1220484,-6.26945962,0.00854754,0.0778772
37.0,732.614505,59.559595,-5.864326,0.008005,0.081297,57.165153000000004,-6.25922902,0.00853396,0.07793948
37.1,734.057515,59.940265,-5.885857,0.008018,0.081656,57.237063199999994,-6.24360644,0.0085121,0.07803266
37.2,733.067095,60.472235,-5.772967,0.007875,0.082492,57.317495,-6.2190534600000005,0.00847904,0.0781458
37.3,733.505745,61.265875,-5.641477,0.007691,0.083525,57.407167,-6.19581748,0.00844722,0.07826686
37.4,733.171715,60.650045,-5.797727,0.007908,0.082723,57.4996104,-6.1668345,0.00840772,0.07839312
37.5,734.671345,60.575545,-5.842767,0.007953,0.082453,57.6052104,-6.13298492,0.008361420000000001,0.07853518
37.6,732.376335,60.171425,-5.889116,0.008041,0.082159,57.7169828,-6.0947301199999995,0.00830976,0.07869182
37.7,734.599505,59.741545,-6.155257,0.008379,0.081325,57.833788,-6.060903939999999,0.0082629,0.07884532
37.8,732.988655,58.506285,-6.512206,0.008884,0.079819,57.93521439999999,-6.03072634,0.00822222,0.07898698
37.9,733.718745,57.099875,-7.022886,0.009572,0.077823,58.0081516,-6.01660774,0.00820284,0.07908544
38.0,733.183575,56.286785,-7.045336,0.009609,0.07677,58.0429728,-6.0176329399999995,0.008204099999999999,0.07913189999999999
38.1,733.088485,56.267815,-6.891286,0.0094,0.076754,58.023356199999995,-6.03690474,0.0082305,0.07910636
38.2,734.106115,57.144675,-6.578286,0.008961,0.077843,58.00290880000001,-6.062298940000001,0.008265199999999999,0.07907976
38.3,732.414185,58.272005,-5.934496,0.008103,0.079562,57.982561399999994,-6.08327014,0.008293779999999999,0.07905116
38.4,733.257055,58.176755,-5.866486,0.008001,0.07934,57.945820999999995,-6.10906652,0.00832926,0.07900478
38.5,733.414205,58.911245,-5.664576,0.007724,0.080325,57.95327280000001,-6.1263849200000005,0.00835266,0.07901224
38.6,733.157225,59.169855,-5.418916,0.007391,0.080706,57.97414940000001,-6.13393152,0.00836302,0.07904158
38.7,733.517625,58.973455,-5.375806,0.007329,0.080398,57.9986342,-6.13040872,0.00835844,0.07907718
38.8,733.768695,58.482905,-5.041086,0.00687,0.079702,58.028534799999996,-6.10949252,0.0083298,0.07911664
38.9,733.615975,57.788155,-5.241926,0.007145,0.078772,58.071508,-6.09431172,0.00830876,0.07917212
39.0,734.436305,57.491445,-5.574336,0.00759,0.07828,58.1253636,-6.084446119999999,0.00829548,0.07924692
39.1,733.393995,57.429135,-5.465806,0.007453,0.078306,58.194457199999995,-6.064895320000001,0.00826854,0.07933866
39.2,733.538655,58.119865,-5.710056,0.007784,0.079232,58.262183400000005,-6.05292912,0.00825232,0.07943178
39.3,733.405855,58.793245,-5.576096,0.007603,0.080165,58.295051199999996,-6.05065112,0.0082492,0.07947652
39.4,734.364045,59.033285,-5.621926,0.007656,0.080387,58.3191934,-6.0501751200000005,0.00824856,0.0795094
39.5,733.252855,59.267265,-5.577506,0.007607,0.080828,58.367521399999994,-6.045671319999999,0.008242379999999999,0.0795749
39.6,732.854915,59.065905,-5.801336,0.007916,0.080597,58.414547199999994,-6.04606492,0.0082431,0.07964086
39.7,733.385155,58.669785,-6.067736,0.008274,0.079999,58.458085999999994,-6.04777272,0.00824536,0.07969948
39.8,733.149345,58.113105,-6.290286,0.00858,0.079265,58.490832999999995,-6.04996892,0.00824862,0.07974644
39.9,733.665245,57.557845,-6.645976,0.009059,0.078452,58.5180952,-6.05305932,0.008252879999999999,0.07978396
40.0,733.426705,57.001125,-6.826856,0.009308,0.077719,58.5421998,-6.057099920000001,0.008258340000000001,0.07981644
40.1,733.674515,57.714845,-6.780066,0.009241,0.078665,58.5869216,-6.06021612,0.00826242,0.07987606
40.2,732.722825,58.722795,-6.534336,0.008918,0.080143,58.633115,-6.0650653199999995,0.00826924,0.0799409
40.3,733.824335,59.499665,-6.376926,0.00869,0.081082,58.6818124,-6.069906120000001,0.0082756,0.08000506
40.4,733.160055,58.307965,-6.645016,0.009064,0.07953,58.6812802,-6.08189692,0.00829208,0.08000538
40.5,733.378295,57.535995,-6.757866,0.009215,0.078453,58.6542662,-6.09790632,0.008313820000000001,0.07996756
40.6,734.392835,57.281645,-6.824936,0.009293,0.077999,58.623669199999995,-6.112671720000001,0.00833388,0.07992558
40.7,733.558955,57.457295,-6.759116,0.009214,0.078327,58.5935376,-6.12786212,0.00835432,0.07988192
40.8,732.513515,57.354805,-6.738336,0.009199,0.078299,58.5624204,-6.1449053199999994,0.008377859999999999,0.07984224000000001
40.9,733.153175,57.099415,-6.803846,0.00928,0.077882,58.5195148,-6.16014632,0.00839872,0.07978454
41.0,733.294685,57.675205,-6.604546,0.009007,0.078652,58.477446,-6.17006492,0.008412339999999999,0.07972798
41.1,733.616725,58.171375,-6.538186,0.008912,0.079294,58.458779400000005,-6.17682612,0.00842154,0.07970252
41.2,733.617375,58.171155,-6.581526,0.008971,0.079294,58.463499,-6.17425092,0.008418160000000001,0.07971014
41.3,733.966305,57.853955,-6.803336,0.009269,0.078824,58.4770298,-6.172581120000001,0.008415579999999999,0.07972607999999999
41.4,732.016955,57.054155,-7.025286,0.009597,0.077941,58.457831799999994,-6.180688720000001,0.0084271,0.0797037
41.5,734.925935,56.886485,-7.001316,0.009527,0.077404,58.428958,-6.19361772,0.00844426,0.07966039999999999
41.6,732.661165,56.802045,-6.692386,0.009134,0.077528,58.389226,-6.202609719999999,0.008456779999999999,0.0796086
41.7,733.251115,57.081965,-6.602226,0.009004,0.077848,58.350340800000005,-6.2115759200000005,0.00846908,0.07955634
41.8,734.539415,57.859575,-6.402256,0.008716,0.07877,58.321833999999996,-6.219624319999999,0.00847986,0.07951572
41.9,733.605885,57.975595,-6.315146,0.008608,0.079028,58.290085600000005,-6.22774712,0.008490959999999999,0.07947274
42.0,733.182865,58.548645,-6.246866,0.00852,0.079855,58.26986659999999,-6.2353979200000005,0.00850126,0.0794439
42.1,733.895845,58.074085,-6.512846,0.008874,0.079131,58.23254300000001,-6.2479377,0.008518379999999999,0.0793934
42.2,733.140915,56.940535,-6.891466,0.0094,0.077667,58.161908999999994,-6.270307680000001,0.00854888,0.0792969
42.3,733.366965,56.208125,-7.088256,0.009665,0.076644,58.060753999999996,-6.29924326,0.00858836,0.07915928
42.4,733.539145,56.010505,-7.132716,0.009724,0.076357,57.96796320000001,-6.325943039999999,0.008624680000000001,0.07903196
42.5,733.269105,57.280145,-6.600216,0.009001,0.078116,57.90205519999999,-6.34109202,0.00864564,0.07894522
42.6,733.790065,57.935015,-6.535366,0.008906,0.078953,57.857327,-6.35401702,0.008662940000000001,0.0788811
42.7,732.745785,57.793785,-6.467306,0.008826,0.078873,57.8183718,-6.360258,0.00867188,0.07883206
42.8,734.536145,57.781095,-6.356046,0.008653,0.078663,57.803868,-6.3571348,0.00866726,0.07880894
42.9,732.716315,57.437425,-6.468586,0.008828,0.07839,57.810618999999996,-6.3460488,0.008652380000000001,0.07882028
43.0,733.306915,57.717125,-6.421766,0.008757,0.078708,57.8392258,-6.3335774,0.008635339999999998,0.07885904
43.1,733.370545,58.471425,-6.154756,0.008392,0.07973,57.883297999999996,-6.3188468,0.00861518,0.07891856
43.2,733.460515,59.541905,-5.974216,0.008145,0.081179,57.9312426,-6.3067654,0.00859886,0.07898527999999999
43.3,733.081205,59.501125,-5.973726,0.008149,0.081166,57.955825000000004,-6.307550000000001,0.00859978,0.07901736000000001
43.4,733.583405,58.749125,-6.196396,0.008447,0.080085,57.9672724,-6.314148200000001,0.0086087,0.07903226000000001
43.5,733.597095,58.908485,-6.063766,0.008266,0.080301,57.96721719999999,-6.322132,0.00861954,0.07903178000000001
43.6,732.961085,59.202915,-6.085536,0.008303,0.080772,57.9678784,-6.335464399999999,0.008637780000000001,0.07903310000000001
43.7,733.845045,59.660505,-6.150936,0.008382,0.081299,57.9816194,-6.350967000000001,0.00865884,0.07905112
43.8,733.192345,59.756315,-6.261396,0.00854,0.081502,58.007087600000006,-6.3753732,0.00869224,0.07908712000000001
43.9,733.927495,59.560035,-6.351536,0.008654,0.081152,58.0425252,-6.3975653999999995,0.00872242,0.07913471999999999
44.0,732.264715,58.821525,-6.420526,0.008768,0.080328,58.06912679999999,-6.4144892,0.00874598,0.07917568
44.1,734.428265,58.807555,-6.619216,0.009013,0.080073,58.09669519999999,-6.437557399999999,0.00877718,0.07921102
44.2,732.923425,58.841615,-6.663596,0.009092,0.080283,58.1111302,-6.456628199999999,0.00880334,0.07923204
44.3,733.004265,59.793395,-6.482926,0.008844,0.081573,58.1311332,-6.4747648,0.00882816,0.0792602
44.4,733.728285,60.527905,-6.586737,0.008977,0.082494,58.1610256,-6.49406102,0.008854579999999999,0.07930234
44.5,733.490355,61.061995,-6.518637,0.008887,0.083249,58.1969202,-6.51288364,0.00888018,0.07935075999999999
44.6,733.451075,61.715565,-6.449777,0.008794,0.084144,58.249913400000004,-6.525852459999999,0.00889774,0.07942170000000001
44.7,733.007715,62.050955,-6.382907,0.008708,0.084653,58.3175368,-6.53215588,0.00890642,0.07951478
44.8,733.479115,62.071445,-6.493507,0.008853,0.084626,58.3967036,-6.536220300000001,0.00891188,0.079622
44.9,733.721615,61.615395,-6.694497,0.009124,0.083977,58.4778546,-6.53719072,0.00891318,0.0797325
45.0,733.377945,60.919385,-6.941237,0.009465,0.083067,58.5562198,-6.53947834,0.00891632,0.07983946
45.1,733.148265,60.442145,-7.119977,0.009712,0.082442,58.610765799999996,-6.54627656,0.00892574,0.079915
45.2,733.373425,59.787695,-7.366316,0.010044,0.081524,58.6320638,-6.562916159999999,0.00894826,0.07994262
45.3,733.164075,59.510735,-7.277996,0.009927,0.08117,58.632285200000005,-6.58093756,0.008973,0.07994438
45.4,734.364585,60.347455,-7.098537,0.009666,0.082176,58.673075,-6.59000798,0.00898504,0.0799973
45.5,732.075665,61.113805,-6.808757,0.009301,0.08348,58.7446312,-6.5910258,0.00898676,0.08009784
45.6,734.718165,61.162865,-6.763577,0.009206,0.083247,58.8222556,-6.589798619999999,0.00898502,0.08020279999999999
45.7,733.213315,61.159545,-6.542307,0.008923,0.083413,58.8963006,-6.58546244,0.0089792,0.08030452
45.8,733.654975,60.784455,-6.651917,0.009067,0.082852,58.964893599999996,-6.58373406,0.00897656,0.08039558
45.9,733.943625,60.846005,-6.497287,0.008853,0.082903,59.0398254,-6.57760288,0.00896802,0.080496
46.0,733.574225,60.924625,-6.408577,0.008736,0.083052,59.104813799999995,-6.5736835,0.008962600000000001,0.080584
46.1,733.297695,60.983655,-6.341627,0.008648,0.083164,59.16105939999999,-6.56975232,0.00895732,0.08066140000000001
46.2,733.019595,61.003905,-6.185727,0.008439,0.083223,59.2177144,-6.56183634,0.00894668,0.08073997999999999
46.3,733.394335,60.966645,-6.053327,0.008254,0.083129,59.27996819999999,-6.546836159999999,0.008926380000000001,0.08082608000000001
46.4,733.103465,60.866535,-6.075667,0.008288,0.083026,59.3562158,-6.5278437799999995,0.0089002,0.08092778
46.5,733.466865,60.709395,-6.076497,0.008285,0.08277,59.432674,-6.5093474,0.00887536,0.0810351
46.6,733.556095,60.688145,-6.276627,0.008556,0.082731,59.510396,-6.501032220000001,0.0088638,0.08113916
46.7,734.242055,61.026035,-6.386127,0.008698,0.083114,59.58927739999999,-6.49671024,0.00885768,0.08124448000000001
46.8,732.140345,60.662655,-6.387176,0.008724,0.082857,59.64533899999999,-6.496408640000001,0.00885784,0.08132621999999999
46.9,734.576775,60.550615,-6.565537,0.008938,0.082429,59.6968394,-6.501416460000001,0.00886444,0.08139424
47.0,733.328905,60.288685,-6.589926,0.008986,0.082212,59.7316402,-6.50827766,0.008873760000000001,0.08144138
47.1,733.202785,59.911955,-6.613856,0.009021,0.081713,59.7683976,-6.5102978600000005,0.008876700000000001,0.08149302
47.2,733.077965,59.534785,-6.724466,0.009173,0.081212,59.8202826,-6.50695786,0.00887216,0.08156392
47.3,733.640155,59.535425,-6.858496,0.009349,0.081151,59.8868286,-6.502362660000001,0.00886584,0.08165406000000001
47.4,733.009625,59.909515,-6.793116,0.009267,0.081731,59.9648088,-6.495570660000001,0.0088567,0.08176154000000001
47.5,733.789885,60.228295,-6.879367,0.009375,0.082078,60.023771800000006,-6.501153680000001,0.00886418,0.08184078
47.6,733.338045,60.444765,-6.855707,0.009349,0.082424,60.0739668,-6.5075605,0.00887304,0.0819102
47.7,733.092555,60.898935,-6.876427,0.00938,0.083071,60.136069799999994,-6.51574292,0.00888412,0.08199416
47.8,733.679645,61.177895,-6.876287,0.009372,0.083385,60.204005800000004,-6.52614774,0.008898499999999998,0.0820886
47.9,733.422065,60.383075,-7.145257,0.009742,0.082331,60.262918799999994,-6.53968116,0.00891678,0.08216742
48.0,734.395015,59.651785,-7.435186,0.010124,0.081226,60.301612,-6.55994956,0.008944120000000002,0.08221777999999999
48.1,731.791275,58.950295,-7.374196,0.010077,0.080556,60.3111894,-6.584338359999999,0.008977820000000001,0.08223430000000001
48.2,734.662025,59.476115,-7.195287,0.009794,0.080957,60.3098736,-6.608759780000001,0.0090108,0.08222986
48.3,733.224595,60.304435,-6.928247,0.009449,0.082246,60.32593979999999,-6.627850199999999,0.0090368,0.08225146
48.4,733.988255,61.516545,-6.679177,0.0091,0.083811,60.3812882,-6.63750582,0.00904986,0.08232598
48.5,732.501025,61.788225,-6.680477,0.00912,0.084352,60.438883000000004,-6.64984004,0.00906694,0.08240700000000001
48.6,734.768785,61.874545,-6.767697,0.009211,0.08421,60.49231559999999,-6.6634832600000005,0.0090851,0.08247576000000001
48.7,732.668645,61.549945,-6.857697,0.00936,0.084008,60.5301044,-6.67761848,0.00910466,0.08252994
48.8,733.766925,61.157305,-6.946397,0.009467,0.083347,60.558124199999995,-6.6913184999999995,0.0091232,0.08256684
48.9,733.431695,61.671245,-6.857607,0.00935,0.084086,60.600348399999994,-6.70143992,0.00913712,0.08262552
49.0,733.492715,62.384225,-6.853377,0.009343,0.085051,60.671602400000005,-6.71009694,0.009148620000000001,0.08271998
49.1,733.889745,62.583965,-6.849587,0.009333,0.085277,60.7471306,-6.714704360000001,0.00915502,0.08282406
49.2,733.796875,62.603555,-6.827827,0.009305,0.085315,60.8223694,-6.71798898,0.009159279999999999,0.0829247
49.3,733.224125,62.483735,-6.738677,0.00919,0.085218,60.87617619999999,-6.723104000000001,0.0091662,0.0829976
49.4,733.547625,61.851975,-6.653977,0.009071,0.084319,60.90265759999999,-6.7244488,0.00916808,0.0830341
49.5,733.235795,60.386015,-6.661057,0.009084,0.082356,60.889137999999996,-6.727297200000001,0.009172020000000001,0.08301623999999999
49.6,733.488075,60.048445,-6.905517,0.009415,0.081867,60.8557956,-6.736411999999999,0.00918444,0.0829707
49.7,733.434455,60.542875,-6.925947,0.009443,0.082547,60.825634,-6.747272799999999,0.00919914,0.08292858
49.8,733.636375,60.740835,-6.971397,0.009503,0.082794,60.7990218,-6.7568306,0.00921214,0.08289194
49.9,733.208315,60.183335,-7.153167,0.009756,0.082082,60.770380599999996,-6.766004000000001,0.00922478,0.08285404
50.0,732.915875,60.044445,-7.086557,0.009669,0.081925,60.752881800000004,-6.768910399999999,0.00922886,0.08283120000000001
50.1,733.886735,59.275515,-7.112506,0.009692,0.080769,60.7295492,-6.768760980000001,0.009228459999999999,0.08279774
50.2,733.387295,58.899145,-6.958176,0.009488,0.080311,60.711778200000005,-6.760598180000001,0.00921734,0.08277348
50.3,733.001345,58.817445,-7.092116,0.009675,0.080242,60.69791239999999,-6.75688058,0.0092123,0.08275492
50.4,733.172095,58.619345,-7.181586,0.009795,0.079953,60.6633502,-6.75854156,0.009214880000000002,0.08271046
50.5,734.293065,58.503845,-7.269476,0.0099,0.079674,60.611151,-6.767755940000001,0.00922686,0.08263434
50.6,731.691275,57.801695,-7.338506,0.01003,0.078997,60.543927599999996,-6.77925452,0.00924334,0.08254934
50.7,734.422215,57.791425,-7.316156,0.009962,0.07869,60.4765652,-6.7947315,0.00926412,0.08245488
50.8,732.897675,57.550225,-7.139636,0.009742,0.078524,60.4118806,-6.80448588,0.00927762,0.08236832
50.9,732.752605,58.027345,-6.827646,0.009318,0.079191,60.35550739999999,-6.811093059999999,0.00928692,0.08229407999999999
51.0,733.863895,58.922695,-6.713706,0.009148,0.080291,60.3154688,-6.81719564,0.00929516,0.08223886
51.1,733.845605,59.813705,-6.686777,0.009112,0.081507,60.2920698,-6.82409864,0.00930444,0.08220571999999998
51.2,733.901925,60.447725,-6.681347,0.009104,0.082365,60.280946199999995,-6.83401104,0.00931774,0.08218856000000001
51.3,731.791355,60.004865,-6.684536,0.009134,0.081997,60.26171060000001,-6.8466352200000005,0.00933534,0.08216592
51.4,734.159685,60.189815,-6.838657,0.009315,0.081985,60.248176199999996,-6.86189502,0.00935588,0.08214509999999998
51.5,733.098475,59.927705,-6.952177,0.009483,0.081746,60.2325424,-6.87940862,0.009379839999999999,0.08212461999999998
51.6,733.384785,59.987155,-7.062597,0.00963,0.081795,60.21852260000001,-6.89512802,0.00940132,0.0821059
51.7,733.401345,60.184855,-7.105597,0.009689,0.082063,60.201699000000005,-6.909517419999999,0.00942114,0.08208487999999999
51.8,734.091735,60.562485,-7.214027,0.009827,0.0825,60.199695600000005,-6.926054439999999,0.009443199999999999,0.08207774000000001
51.9,733.061285,60.618915,-7.147297,0.00975,0.082693,60.2010616,-6.937689639999999,0.00945944,0.08208301999999999
52.0,732.745645,60.241405,-7.172117,0.009788,0.082213,60.200116,-6.949333459999999,0.00947548,0.08208304
52.1,733.041865,60.420255,-7.194317,0.009814,0.082424,60.210282,-6.96094268,0.009491340000000001,0.08209726
52.2,733.467065,60.976795,-7.102567,0.009684,0.083135,60.239122200000004,-6.9685046999999996,0.00950156,0.08213572
52.3,733.634915,61.868765,-6.989737,0.009528,0.084332,60.285789,-6.97112952,0.00950514,0.08219933999999998
52.4,733.028105,62.480335,-7.007957,0.00956,0.085236,60.337205399999995,-6.975426339999999,0.009510999999999999,0.08226944
52.5,733.730655,61.887515,-7.187127,0.009795,0.084346,60.370389800000005,-6.98158154,0.0095194,0.0823148
52.6,732.774165,61.687175,-7.098557,0.009687,0.084183,60.395238000000006,-6.986438539999999,0.00952616,0.08234998
52.7,734.477005,61.772815,-7.010077,0.009544,0.084104,60.4127156,-6.98911154,0.00952944,0.08237064
52.8,735.026385,62.744125,-7.030027,0.009564,0.085363,60.444040199999996,-6.992186340000001,0.00953328,0.0824102
52.9,734.789065,64.369025,-6.712947,0.009136,0.087602,60.5237592,-6.98354014,0.009521159999999999,0.08251562
53.0,731.743475,65.053155,-6.552207,0.008954,0.088902,60.631786600000005,-6.96588056,0.00949776,0.08266914
53.1,733.255605,65.059795,-6.416737,0.008751,0.088727,60.753976599999994,-6.94673138,0.009471239999999999,0.08283256
53.2,734.395985,65.105575,-6.191957,0.008431,0.088652,60.8665658,-6.926664779999999,0.00944398,0.08298646
53.3,734.520845,64.391715,-6.373667,0.008677,0.087665,60.9483114,-6.91557318,0.009428540000000001,0.08309483999999999
53.4,733.191225,63.176385,-6.798767,0.009273,0.086166,60.9815082,-6.917964979999999,0.009432000000000001,0.08314193999999998
53.5,733.457985,63.036255,-7.087897,0.009664,0.085944,61.00646879999999,-6.926113379999999,0.00944288,0.08317378
53.6,733.579955,63.449845,-7.332957,0.009996,0.086493,61.0379748,-6.93741858,0.00945858,0.08321944
53.7,733.662685,63.425975,-7.801477,0.010634,0.086451,61.0754954,-6.9562941799999995,0.009484059999999999,0.08326830000000002
53.8,733.773725,62.551835,-8.247507,0.01124,0.085247,61.103386,-6.982316380000001,0.00951952,0.08330630000000001
53.9,732.162875,61.316575,-8.604457,0.011752,0.083747,61.096292600000005,-7.01725338,0.00956756,0.08329952
54.0,734.082765,61.797395,-8.649437,0.011783,0.084183,61.084556,-7.053174580000001,0.00961636,0.08328216000000001
54.1,733.015635,62.511335,-7.985417,0.010894,0.08528,61.0831034,-7.07589118,0.00964758,0.08328222
54.2,733.198655,62.509495,-8.252917,0.011256,0.085256,61.0812222,-7.10439298,0.0096866,0.08328104
54.3,733.271755,61.197455,-9.009087,0.012286,0.083458,61.055496600000005,-7.14980118,0.00974852,0.08324584
